都道府県名,年,国籍,年間訪問者数,第1四半期,第2四半期,第3四半期,第4四半期
奈良県,2015,インド,1852,617,644,152,439
奈良県,2015,英国,12502,2023,4877,1749,3853
奈良県,2015,フランス,20766,2558,6627,4936,6645
奈良県,2015,ドイツ,9649,283,2725,3572,3069
奈良県,2015,スペイン,9749,1262,1829,3831,2827
奈良県,2015,イタリア,14117,1810,3291,6164,2852
奈良県,2015,ロシア,1776,199,534,231,812
奈良県,2015,カナダ,13409,0,4616,2494,6299
奈良県,2015,米国,38926,4103,14098,10070,10655
奈良県,2015,オーストラリア,12296,1772,1803,2131,6590
奈良県,2016,韓国,169620,55289,23240,50066,41025
奈良県,2016,中国,695262,124671,183303,237141,150147
奈良県,2016,台湾,303056,63446,94052,78787,66771
奈良県,2016,香港,117158,30255,24830,33005,29068
奈良県,2016,ベトナム,7333,0,2491,2847,1995
奈良県,2016,タイ,47404,6438,15075,5330,20561
奈良県,2016,シンガポール,15852,1555,4812,3463,6022
奈良県,2016,マレーシア,17324,3966,2663,3763,6932
奈良県,2016,フィリピン,23552,3723,9011,3387,7431
奈良県,2016,インドネシア,8714,1065,3266,1096,3287
奈良県,2016,インド,2581,444,427,657,1053
奈良県,2016,英国,12281,1756,4124,3062,3339
奈良県,2016,フランス,28877,1777,10173,9285,7642
奈良県,2016,ドイツ,13608,2156,3959,4281,3212
奈良県,2016,スペイン,10286,1122,1751,6095,1318
奈良県,2016,イタリア,14266,1254,3360,5321,4331
奈良県,2016,ロシア,2314,101,623,549,1041
奈良県,2016,カナダ,16951,2392,2821,5929,5809
奈良県,2016,米国,42960,2470,12316,16733,11441
奈良県,2016,オーストラリア,27091,2800,6395,4744,13152
奈良県,2017,韓国,249184,61068,67515,66373,54228
奈良県,2017,中国,975647,199251,223066,334882,218448
奈良県,2017,台湾,308731,76776,82314,85668,63973
奈良県,2017,香港,111862,28964,33939,26828,22131
奈良県,2017,ベトナム,5367,1178,1430,1384,1375
奈良県,2017,タイ,39414,11656,13043,2700,12015
奈良県,2017,シンガポール,14645,2369,3494,3329,5453
奈良県,2017,マレーシア,38828,7646,9174,4147,17861
奈良県,2017,フィリピン,25285,4935,9920,2904,7526
奈良県,2017,インドネシア,10883,2360,4171,2301,2051
奈良県,2017,インド,2415,481,455,187,1292
奈良県,2017,英国,13738,3137,4642,3390,2569
奈良県,2017,フランス,33266,4848,12355,10210,5853
奈良県,2017,ドイツ,12036,1121,4641,2531,3743
奈良県,2017,スペイン,22169,1700,5206,9295,5968
奈良県,2017,イタリア,18504,1549,5262,7295,4398
奈良県,2017,ロシア,2866,242,812,765,1047
奈良県,2017,カナダ,23477,2226,9756,6307,5188
奈良県,2017,米国,67034,9404,28877,12350,16403
奈良県,2017,オーストラリア,19677,4384,4335,1510,9448
奈良県,2018,韓国,284804,87591,92097,39863,65253
奈良県,2018,中国,1515984,297772,366195,433495,418522
奈良県,2018,台湾,398792,96371,126582,105739,70100
奈良県,2018,香港,188174,38533,63658,49225,36758
奈良県,2018,ベトナム,12198,513,7389,2605,1691
奈良県,2018,タイ,61144,16946,17137,5842,21219
奈良県,2018,シンガポール,30734,4388,8373,2606,15367
奈良県,2018,マレーシア,55621,11745,13573,3442,26861
奈良県,2018,フィリピン,37405,5530,10287,4621,16967
奈良県,2018,インドネシア,9044,2202,3384,1904,1554
奈良県,2018,インド,5879,1273,1774,725,2107
奈良県,2018,英国,13869,956,5826,4198,2889
奈良県,2018,フランス,40047,5281,11562,11905,11299
奈良県,2018,ドイツ,12767,939,3325,4960,3543
奈良県,2018,スペイン,14797,1826,3537,5983,3451
奈良県,2018,イタリア,21165,2660,7220,8066,3219
奈良県,2018,ロシア,5070,424,1617,404,2625
奈良県,2018,カナダ,25980,2908,7042,7437,8593
奈良県,2018,米国,83079,9810,24956,21327,26986
奈良県,2018,オーストラリア,37739,7577,9800,5318,15044
奈良県,2019,韓国,168000,68156,62386,26300,11158
奈良県,2019,中国,2432510,438317,625946,802397,565850
奈良県,2019,台湾,433402,86571,115975,129505,101351
奈良県,2019,香港,178623,39193,50577,43810,45043
奈良県,2019,ベトナム,34621,5477,13689,6547,8908
奈良県,2019,タイ,75111,16751,24597,7303,26460
奈良県,2019,シンガポール,38949,7139,10082,4621,17107
奈良県,2019,マレーシア,59275,15055,14995,4472,24753
奈良県,2019,フィリピン,49405,6409,16624,5671,20701
奈良県,2019,インドネシア,19276,2985,6495,2479,7317
奈良県,2019,インド,6996,391,3680,481,2444
奈良県,2019,英国,28123,3413,8985,8856,6869
奈良県,2019,フランス,39892,3863,15141,14034,6854
奈良県,2019,ドイツ,16399,2057,4978,4717,4647
奈良県,2019,スペイン,25120,1966,7238,8968,6948
奈良県,2019,イタリア,22795,2277,7576,8480,4462
奈良県,2019,ロシア,11540,1501,3566,2629,3844
奈良県,2019,カナダ,34125,3937,12924,6772,10492
奈良県,2019,米国,98195,14503,34980,20471,28241
奈良県,2019,オーストラリア,50964,7793,17734,10193,15244
和歌山県,2012,韓国,8360,2158,2781,992,2429
和歌山県,2012,中国,11420,1947,3738,3176,2559
和歌山県,2012,台湾,13939,2978,2390,3965,4606
和歌山県,2012,香港,10887,2109,2402,3968,2408
和歌山県,2012,タイ,2750,0,1362,250,1138
和歌山県,2012,シンガポール,1536,238,0,736,562
和歌山県,2012,マレーシア,1438,222,0,411,805
和歌山県,2012,インド,501,115,278,0,108
和歌山県,2012,英国,1209,205,0,620,384
和歌山県,2012,フランス,4368,324,1259,904,1881
和歌山県,2012,ドイツ,431,132,142,0,157
和歌山県,2012,ロシア,451,0,0,273,178
和歌山県,2012,カナダ,3207,219,1481,256,1251
和歌山県,2012,米国,6492,469,2224,2594,1205
和歌山県,2012,オーストラリア,5491,276,1456,2054,1705
和歌山県,2013,韓国,9695,2635,1245,1495,4320
和歌山県,2013,中国,14784,2138,4265,5831,2550
和歌山県,2013,台湾,27864,4656,7833,6548,8827
和歌山県,2013,香港,33944,5953,5548,14165,8278
和歌山県,2013,タイ,5106,660,1698,1661,1087
和歌山県,2013,シンガポール,1300,225,1075,0,0
和歌山県,2013,マレーシア,1792,0,399,0,1393
和歌山県,2013,インド,671,106,141,94,330
和歌山県,2013,英国,3848,384,801,937,1726
和歌山県,2013,フランス,4540,378,1360,825,1977
和歌山県,2013,ドイツ,3719,0,629,1007,2083
和歌山県,2013,ロシア,230,0,155,0,75
和歌山県,2013,カナダ,2567,231,1163,627,546
和歌山県,2013,米国,8220,516,4590,1511,1603
和歌山県,2013,オーストラリア,4737,990,1492,1032,1223
和歌山県,2014,韓国,13919,5054,3995,1395,3475
和歌山県,2014,中国,21049,4254,5208,6613,4974
和歌山県,2014,台湾,37457,8759,9842,10195,8661
和歌山県,2014,香港,32658,11411,5955,9691,5601
和歌山県,2014,ベトナム,621,0,0,0,621
和歌山県,2014,タイ,8241,2094,3494,1237,1416
和歌山県,2014,シンガポール,1959,0,510,611,838
和歌山県,2014,マレーシア,1246,455,331,0,460
和歌山県,2014,フィリピン,0,0,0,0,0
和歌山県,2014,インドネシア,421,155,0,0,266
和歌山県,2014,インド,610,0,610,0,0
和歌山県,2014,英国,3899,0,899,1145,1855
和歌山県,2014,フランス,8096,818,3237,2601,1440
和歌山県,2014,ドイツ,2727,0,557,353,1817
和歌山県,2014,ロシア,228,0,228,0,0
和歌山県,2014,カナダ,5369,386,3043,601,1339
和歌山県,2014,米国,13529,1588,7841,1680,2420
和歌山県,2014,オーストラリア,5813,596,2702,829,1686
和歌山県,2015,韓国,14274,5846,2399,3678,2351
和歌山県,2015,中国,46690,7228,9787,8610,21065
和歌山県,2015,台湾,29589,4369,7735,7268,10217
和歌山県,2015,香港,38852,5821,11607,11449,9975
和歌山県,2015,ベトナム,1655,0,0,0,1655
和歌山県,2015,タイ,5349,0,1200,1655,2494
和歌山県,2015,シンガポール,4134,0,2563,0,1571
和歌山県,2015,マレーシア,2231,492,603,661,475
和歌山県,2015,フィリピン,1705,577,875,253,0
和歌山県,2015,インドネシア,1392,233,371,0,788
和歌山県,2015,インド,161,0,161,0,0
和歌山県,2015,英国,6077,1686,2251,0,2140
和歌山県,2015,フランス,9301,568,2651,3590,2492
和歌山県,2015,ドイツ,4948,0,2725,1072,1151
和歌山県,2015,スペイン,3219,140,1266,1596,217
和歌山県,2015,イタリア,3897,191,1646,1632,428
和歌山県,2015,ロシア,546,199,0,231,116
和歌山県,2015,カナダ,6815,0,1420,356,5039
和歌山県,2015,米国,13033,879,5091,3021,4042
和歌山県,2015,オーストラリア,11782,591,1352,852,8987
和歌山県,2016,韓国,7904,2782,2021,1015,2086
和歌山県,2016,中国,69416,16303,29864,16141,7108
和歌山県,2016,台湾,28721,4665,9619,10101,4336
和歌山県,2016,香港,51983,17797,9932,16503,7751
和歌山県,2016,ベトナム,0,0,0,0,0
和歌山県,2016,タイ,6261,1073,0,1333,3855
和歌山県,2016,シンガポール,3279,777,1925,577,0
和歌山県,2016,マレーシア,2238,361,761,538,578
和歌山県,2016,フィリピン,2577,0,1126,308,1143
和歌山県,2016,インドネシア,1279,0,0,731,548
和歌山県,2016,インド,741,741,0,0,0
和歌山県,2016,英国,5934,439,3666,875,954
和歌山県,2016,フランス,17660,711,6960,6842,3147
和歌山県,2016,ドイツ,6296,0,1188,3502,1606
和歌山県,2016,スペイン,5159,0,973,2868,1318
和歌山県,2016,イタリア,7838,627,1753,4335,1123
和歌山県,2016,ロシア,101,101,0,0,0
和歌山県,2016,カナダ,10061,0,3224,2965,3872
和歌山県,2016,米国,14133,1764,4263,3265,4841
和歌山県,2016,オーストラリア,17710,3500,3731,5218,5261
和歌山県,2017,韓国,11737,860,3376,3662,3839
和歌山県,2017,中国,57915,9641,15783,23195,9296
和歌山県,2017,台湾,58762,20154,19709,9760,9139
和歌山県,2017,香港,65981,14482,6788,24592,20119
和歌山県,2017,ベトナム,1430,0,1430,0,0
和歌山県,2017,タイ,8651,1166,2609,3374,1502
和歌山県,2017,シンガポール,5590,790,1165,0,3635
和歌山県,2017,マレーシア,2426,0,874,276,1276
和歌山県,2017,フィリピン,1368,0,0,0,1368
和歌山県,2017,インドネシア,0,0,0,0,0
和歌山県,2017,インド,824,0,455,0,369
和歌山県,2017,英国,5961,448,2063,2422,1028
和歌山県,2017,フランス,10498,0,4835,3224,2439
和歌山県,2017,ドイツ,5413,374,2532,844,1663
和歌山県,2017,スペイン,7413,155,2603,3802,853
和歌山県,2017,イタリア,5683,443,1503,1876,1861
和歌山県,2017,ロシア,478,0,325,153,0
和歌山県,2017,カナダ,14808,1336,5648,3154,4670
和歌山県,2017,米国,19352,1175,5348,5110,7719
和歌山県,2017,オーストラリア,11881,1461,3096,1510,5814
和歌山県,2018,韓国,24021,5070,8420,5062,5469
和歌山県,2018,中国,63717,17813,18351,14445,13108
和歌山県,2018,台湾,56953,11034,21407,10149,14363
和歌山県,2018,香港,56000,14702,13679,13639,13980
和歌山県,2018,ベトナム,2228,1368,0,277,583
和歌山県,2018,タイ,15253,2999,3674,2037,6543
和歌山県,2018,シンガポール,5550,0,1246,573,3731
和歌山県,2018,マレーシア,2650,1234,1155,0,261
和歌山県,2018,フィリピン,2340,580,944,0,816
和歌山県,2018,インドネシア,1111,208,284,431,188
和歌山県,2018,インド,1396,0,757,279,360
和歌山県,2018,英国,4576,599,1960,1742,275
和歌山県,2018,フランス,16928,1983,4472,5319,5154
和歌山県,2018,ドイツ,4602,109,1685,1506,1302
和歌山県,2018,スペイン,10791,0,884,4602,5305
和歌山県,2018,イタリア,4186,333,1313,1467,1073
和歌山県,2018,ロシア,649,0,284,0,365
和歌山県,2018,カナダ,6608,403,2458,2240,1507
和歌山県,2018,米国,20584,3875,5628,4433,6648
和歌山県,2018,オーストラリア,16020,3664,4954,3031,4371
和歌山県,2019,韓国,11295,3691,3072,2881,1651
和歌山県,2019,中国,72250,12428,18333,25188,16301
和歌山県,2019,台湾,38521,7589,12233,6228,12471
和歌山県,2019,香港,53418,12312,9678,13485,17943
和歌山県,2019,ベトナム,2473,0,1047,1426,0
和歌山県,2019,タイ,14128,4493,4273,254,5108
和歌山県,2019,シンガポール,3350,611,840,0,1899
和歌山県,2019,マレーシア,2477,144,1578,0,755
和歌山県,2019,フィリピン,2963,1046,1098,0,819
和歌山県,2019,インドネシア,3160,170,2080,262,648
和歌山県,2019,インド,992,391,350,251,0
和歌山県,2019,英国,16889,1135,4767,3591,7396
和歌山県,2019,フランス,12055,1498,5622,3108,1827
和歌山県,2019,ドイツ,7572,574,2458,2658,1882
和歌山県,2019,スペイン,5353,0,1174,2547,1632
和歌山県,2019,イタリア,4518,0,1847,2127,544
和歌山県,2019,ロシア,2160,0,1099,1061,0
和歌山県,2019,カナダ,8914,0,2679,2600,3635
和歌山県,2019,米国,22748,2688,5327,5757,8976
和歌山県,2019,オーストラリア,14125,2951,3844,2860,4470
鳥取県,2012,韓国,2455,719,348,0,1388
鳥取県,2012,中国,2142,649,312,0,1181
鳥取県,2012,台湾,5251,1832,2091,305,1023
鳥取県,2012,香港,568,0,267,0,301
鳥取県,2012,タイ,658,180,0,250,228
鳥取県,2012,シンガポール,0,0,0,0,0
鳥取県,2012,マレーシア,1614,444,491,411,268
鳥取県,2012,インド,247,0,139,0,108
鳥取県,2012,英国,0,0,0,0,0
鳥取県,2012,フランス,180,0,180,0,0
鳥取県,2012,ドイツ,289,132,0,0,157
鳥取県,2012,ロシア,180,0,0,91,89
鳥取県,2012,カナダ,0,0,0,0,0
鳥取県,2012,米国,981,703,278,0,0
鳥取県,2012,オーストラリア,618,276,0,342,0
鳥取県,2013,韓国,1982,0,830,0,1152
鳥取県,2013,中国,1684,1069,251,0,364
鳥取県,2013,台湾,6599,998,921,1871,2809
鳥取県,2013,香港,308,0,308,0,0
鳥取県,2013,タイ,607,330,0,277,0
鳥取県,2013,シンガポール,395,0,0,0,395
鳥取県,2013,マレーシア,464,0,0,0,464
鳥取県,2013,インド,0,0,0,0,0
鳥取県,2013,英国,234,0,0,234,0
鳥取県,2013,フランス,550,0,0,550,0
鳥取県,2013,ドイツ,189,189,0,0,0
鳥取県,2013,ロシア,150,0,0,0,150
鳥取県,2013,カナダ,0,0,0,0,0
鳥取県,2013,米国,1113,0,861,252,0
鳥取県,2013,オーストラリア,812,248,0,258,306
鳥取県,2014,韓国,2451,0,0,465,1986
鳥取県,2014,中国,3248,284,306,882,1776
鳥取県,2014,台湾,9152,2920,1514,2719,1999
鳥取県,2014,香港,5000,0,1323,2077,1600
鳥取県,2014,ベトナム,0,0,0,0,0
鳥取県,2014,タイ,0,0,0,0,0
鳥取県,2014,シンガポール,0,0,0,0,0
鳥取県,2014,マレーシア,331,0,331,0,0
鳥取県,2014,フィリピン,0,0,0,0,0
鳥取県,2014,インドネシア,803,0,271,0,532
鳥取県,2014,インド,0,0,0,0,0
鳥取県,2014,英国,859,0,0,859,0
鳥取県,2014,フランス,0,0,0,0,0
鳥取県,2014,ドイツ,378,0,0,176,202
鳥取県,2014,ロシア,177,177,0,0,0
鳥取県,2014,カナダ,446,0,0,0,446
鳥取県,2014,米国,3651,529,1307,0,1815
鳥取県,2014,オーストラリア,562,0,0,0,562
鳥取県,2015,韓国,1255,0,436,525,294
鳥取県,2015,中国,1354,602,0,0,752
鳥取県,2015,台湾,13902,728,1934,2726,8514
鳥取県,2015,香港,5913,1164,1451,1636,1662
鳥取県,2015,ベトナム,1655,0,0,0,1655
鳥取県,2015,タイ,1247,0,0,0,1247
鳥取県,2015,シンガポール,0,0,0,0,0
鳥取県,2015,マレーシア,220,0,0,220,0
鳥取県,2015,フィリピン,0,0,0,0,0
鳥取県,2015,インドネシア,233,233,0,0,0
鳥取県,2015,インド,0,0,0,0,0
鳥取県,2015,英国,0,0,0,0,0
鳥取県,2015,フランス,449,0,0,449,0
鳥取県,2015,ドイツ,714,0,0,714,0
鳥取県,2015,スペイン,319,0,0,319,0
鳥取県,2015,イタリア,0,0,0,0,0
鳥取県,2015,ロシア,413,199,214,0,0
鳥取県,2015,カナダ,356,0,0,356,0
鳥取県,2015,米国,1773,0,0,671,1102
鳥取県,2015,オーストラリア,426,0,0,426,0
鳥取県,2016,韓国,2921,1391,505,677,348
鳥取県,2016,中国,9590,3836,3089,0,2665
鳥取県,2016,台湾,37088,10263,7481,14141,5203
鳥取県,2016,香港,8986,3559,1655,1834,1938
鳥取県,2016,ベトナム,0,0,0,0,0
鳥取県,2016,タイ,1073,1073,0,0,0
鳥取県,2016,シンガポール,1354,777,0,577,0
鳥取県,2016,マレーシア,361,361,0,0,0
鳥取県,2016,フィリピン,0,0,0,0,0
鳥取県,2016,インドネシア,365,0,0,365,0
鳥取県,2016,インド,0,0,0,0,0
鳥取県,2016,英国,0,0,0,0,0
鳥取県,2016,フランス,2814,355,1071,489,899
鳥取県,2016,ドイツ,785,0,396,389,0
鳥取県,2016,スペイン,0,0,0,0,0
鳥取県,2016,イタリア,306,0,146,0,160
鳥取県,2016,ロシア,531,202,0,329,0
鳥取県,2016,カナダ,0,0,0,0,0
鳥取県,2016,米国,2643,0,947,816,880
鳥取県,2016,オーストラリア,474,0,0,474,0
鳥取県,2017,韓国,4467,1290,844,1373,960
鳥取県,2017,中国,10049,0,1052,4349,4648
鳥取県,2017,台湾,16277,6718,1159,4338,4062
鳥取県,2017,香港,19504,0,4525,8943,6036
鳥取県,2017,ベトナム,0,0,0,0,0
鳥取県,2017,タイ,1166,1166,0,0,0
鳥取県,2017,シンガポール,0,0,0,0,0
鳥取県,2017,マレーシア,0,0,0,0,0
鳥取県,2017,フィリピン,0,0,0,0,0
鳥取県,2017,インドネシア,383,0,0,383,0
鳥取県,2017,インド,185,0,0,0,185
鳥取県,2017,英国,1512,0,0,484,1028
鳥取県,2017,フランス,1074,0,1074,0,0
鳥取県,2017,ドイツ,422,0,0,422,0
鳥取県,2017,スペイン,0,0,0,0,0
鳥取県,2017,イタリア,377,0,0,208,169
鳥取県,2017,ロシア,1185,0,487,0,698
鳥取県,2017,カナダ,519,0,0,0,519
鳥取県,2017,米国,4760,0,1070,1278,2412
鳥取県,2017,オーストラリア,503,0,0,503,0
鳥取県,2018,韓国,52599,13621,14119,13145,11714
